agency_,cd       site_no,datetime,104599_00060_00003,104599_00060_00003_cd,Month,Day ,Year,Date
USGS,1303500,5/1/74,3.4,A,5,1,74,05/01/1974
USGS,1303500,5/2/74,3.4,A,5,2,74,05/02/1974
USGS,1303500,5/3/74,3.7,A,5,3,74,05/03/1974
USGS,1303500,5/4/74,3.7,A,5,4,74,05/04/1974
USGS,1303500,5/5/74,3.4,A,5,5,74,05/05/1974
USGS,1303500,5/6/74,3.4,A,5,6,74,05/06/1974
USGS,1303500,5/7/74,3.4,A,5,7,74,05/07/1974
USGS,1303500,5/8/74,3.4,A,5,8,74,05/08/1974
USGS,1303500,5/9/74,3.4,A,5,9,74,05/09/1974
USGS,1303500,5/10/74,3.9,A,5,10,74,05/10/1974
USGS,1303500,5/11/74,4.2,A,5,11,74,05/11/1974
USGS,1303500,5/12/74,3.9,A,5,12,74,05/12/1974
USGS,1303500,5/13/74,3.9,A,5,13,74,05/13/1974
USGS,1303500,5/14/74,3.7,A,5,14,74,05/14/1974
USGS,1303500,5/15/74,3.4,A,5,15,74,05/15/1974
USGS,1303500,5/16/74,3.4,A,5,16,74,05/16/1974
USGS,1303500,5/17/74,3.2,A,5,17,74,05/17/1974
USGS,1303500,5/18/74,3.4,A,5,18,74,05/18/1974
USGS,1303500,5/19/74,3.4,A,5,19,74,05/19/1974
USGS,1303500,5/20/74,3.4,A,5,20,74,05/20/1974
USGS,1303500,5/21/74,3.4,A,5,21,74,05/21/1974
USGS,1303500,5/22/74,3.4,A,5,22,74,05/22/1974
USGS,1303500,5/23/74,3.4,A,5,23,74,05/23/1974
USGS,1303500,5/24/74,3.7,A,5,24,74,05/24/1974
USGS,1303500,5/25/74,3.9,A,5,25,74,05/25/1974
USGS,1303500,5/26/74,3.9,A,5,26,74,05/26/1974
USGS,1303500,5/27/74,3.7,A,5,27,74,05/27/1974
USGS,1303500,5/28/74,3.7,A,5,28,74,05/28/1974
USGS,1303500,5/29/74,3.4,A,5,29,74,05/29/1974
USGS,1303500,5/30/74,3.4,A,5,30,74,05/30/1974
USGS,1303500,5/31/74,3.4,A,5,31,74,05/31/1974
USGS,1303500,6/1/74,3.7,A,6,1,74,06/01/1974
USGS,1303500,6/2/74,3.9,A,6,2,74,06/02/1974
USGS,1303500,6/3/74,3.9,A,6,3,74,06/03/1974
USGS,1303500,6/4/74,3.7,A,6,4,74,06/04/1974
USGS,1303500,6/5/74,3.4,A,6,5,74,06/05/1974
USGS,1303500,6/6/74,3.2,A,6,6,74,06/06/1974
USGS,1303500,6/7/74,3.2,A,6,7,74,06/07/1974
USGS,1303500,6/8/74,3.2,A,6,8,74,06/08/1974
USGS,1303500,6/9/74,3.2,A,6,9,74,06/09/1974
USGS,1303500,6/10/74,3.2,A,6,10,74,06/10/1974
USGS,1303500,6/11/74,3.2,A,6,11,74,06/11/1974
USGS,1303500,6/12/74,3.2,A,6,12,74,06/12/1974
USGS,1303500,6/13/74,3.2,A,6,13,74,06/13/1974
USGS,1303500,6/14/74,3.2,A,6,14,74,06/14/1974
USGS,1303500,6/15/74,3.2,A,6,15,74,06/15/1974
USGS,1303500,6/16/74,3.2,A,6,16,74,06/16/1974
USGS,1303500,6/17/74,3.2,A,6,17,74,06/17/1974
USGS,1303500,6/18/74,3,A,6,18,74,06/18/1974
USGS,1303500,6/19/74,3,A,6,19,74,06/19/1974
USGS,1303500,6/20/74,3,A,6,20,74,06/20/1974
USGS,1303500,6/21/74,3.7,A,6,21,74,06/21/1974
USGS,1303500,6/22/74,4.4,A,6,22,74,06/22/1974
USGS,1303500,6/23/74,4.4,A,6,23,74,06/23/1974
USGS,1303500,6/24/74,4.2,A,6,24,74,06/24/1974
USGS,1303500,6/25/74,3.9,A,6,25,74,06/25/1974
USGS,1303500,6/26/74,3.9,A,6,26,74,06/26/1974
USGS,1303500,6/27/74,3.7,A,6,27,74,06/27/1974
USGS,1303500,6/28/74,3.7,A,6,28,74,06/28/1974
USGS,1303500,6/29/74,3.7,A,6,29,74,06/29/1974
USGS,1303500,6/30/74,3.4,A,6,30,74,06/30/1974
USGS,1303500,7/1/74,3.7,A,7,1,74,07/01/1974
USGS,1303500,7/2/74,3.7,A,7,2,74,07/02/1974
USGS,1303500,7/3/74,3.4,A,7,3,74,07/03/1974
USGS,1303500,7/4/74,3.2,A,7,4,74,07/04/1974
USGS,1303500,7/5/74,3.2,A,7,5,74,07/05/1974
USGS,1303500,7/6/74,3.4,A,7,6,74,07/06/1974
USGS,1303500,7/7/74,3.4,A,7,7,74,07/07/1974
USGS,1303500,7/8/74,3.4,A,7,8,74,07/08/1974
USGS,1303500,7/9/74,3.4,A,7,9,74,07/09/1974
USGS,1303500,7/10/74,3.4,A,7,10,74,07/10/1974
USGS,1303500,7/11/74,3.4,A,7,11,74,07/11/1974
USGS,1303500,7/12/74,3.4,A,7,12,74,07/12/1974
USGS,1303500,7/13/74,3.4,A,7,13,74,07/13/1974
USGS,1303500,7/14/74,3.4,A,7,14,74,07/14/1974
USGS,1303500,7/15/74,3.9,A,7,15,74,07/15/1974
USGS,1303500,7/16/74,3.9,A,7,16,74,07/16/1974
USGS,1303500,7/17/74,3.7,A,7,17,74,07/17/1974
USGS,1303500,7/18/74,3.4,A,7,18,74,07/18/1974
USGS,1303500,7/19/74,3,A,7,19,74,07/19/1974
USGS,1303500,7/20/74,3,A,7,20,74,07/20/1974
USGS,1303500,7/21/74,3.2,A,7,21,74,07/21/1974
USGS,1303500,7/22/74,3,A,7,22,74,07/22/1974
USGS,1303500,7/23/74,3.2,A,7,23,74,07/23/1974
USGS,1303500,7/24/74,3.2,A,7,24,74,07/24/1974
USGS,1303500,7/25/74,3.4,A,7,25,74,07/25/1974
USGS,1303500,7/26/74,3.4,A,7,26,74,07/26/1974
USGS,1303500,7/27/74,3.4,A,7,27,74,07/27/1974
USGS,1303500,7/28/74,3.4,A,7,28,74,07/28/1974
USGS,1303500,7/29/74,3.2,A,7,29,74,07/29/1974
USGS,1303500,7/30/74,3.2,A,7,30,74,07/30/1974
USGS,1303500,7/31/74,3.2,A,7,31,74,07/31/1974
USGS,1303500,8/1/74,3.2,A,8,1,74,08/01/1974
USGS,1303500,8/2/74,3,A,8,2,74,08/02/1974
USGS,1303500,8/3/74,3,A,8,3,74,08/03/1974
USGS,1303500,8/4/74,2.7,A,8,4,74,08/04/1974
USGS,1303500,8/5/74,2.7,A,8,5,74,08/05/1974
USGS,1303500,8/6/74,2.5,A,8,6,74,08/06/1974
USGS,1303500,8/7/74,3,A,8,7,74,08/07/1974
USGS,1303500,8/8/74,3.2,A,8,8,74,08/08/1974
USGS,1303500,8/9/74,3.4,A,8,9,74,08/09/1974
USGS,1303500,8/10/74,3.4,A,8,10,74,08/10/1974
USGS,1303500,8/11/74,3.2,A,8,11,74,08/11/1974
USGS,1303500,8/12/74,3.2,A,8,12,74,08/12/1974
USGS,1303500,8/13/74,3.2,A,8,13,74,08/13/1974
USGS,1303500,8/14/74,3,A,8,14,74,08/14/1974
USGS,1303500,8/15/74,3.2,A,8,15,74,08/15/1974
USGS,1303500,8/16/74,3.2,A,8,16,74,08/16/1974
USGS,1303500,8/17/74,2.7,A,8,17,74,08/17/1974
USGS,1303500,8/18/74,2.7,A,8,18,74,08/18/1974
USGS,1303500,8/19/74,3,A,8,19,74,08/19/1974
USGS,1303500,8/20/74,3,A,8,20,74,08/20/1974
USGS,1303500,8/21/74,3.2,A,8,21,74,08/21/1974
USGS,1303500,8/22/74,3.4,A,8,22,74,08/22/1974
USGS,1303500,8/23/74,3.7,A,8,23,74,08/23/1974
USGS,1303500,8/24/74,3.9,A,8,24,74,08/24/1974
USGS,1303500,8/25/74,3.9,A,8,25,74,08/25/1974
USGS,1303500,8/26/74,3.9,A,8,26,74,08/26/1974
USGS,1303500,8/27/74,3.4,A,8,27,74,08/27/1974
USGS,1303500,8/28/74,3,A,8,28,74,08/28/1974
USGS,1303500,8/29/74,3,A,8,29,74,08/29/1974
USGS,1303500,8/30/74,3.4,A,8,30,74,08/30/1974
USGS,1303500,8/31/74,3.9,A,8,31,74,08/31/1974
USGS,1303500,9/1/74,3.9,A,9,1,74,09/01/1974
USGS,1303500,9/2/74,5.9,A,9,2,74,09/02/1974
USGS,1303500,9/3/74,5.6,A,9,3,74,09/03/1974
USGS,1303500,9/4/74,5,A,9,4,74,09/04/1974
USGS,1303500,9/5/74,4.2,A,9,5,74,09/05/1974
USGS,1303500,9/6/74,3.2,A,9,6,74,09/06/1974
USGS,1303500,9/7/74,4.4,A,9,7,74,09/07/1974
USGS,1303500,9/8/74,4.7,A,9,8,74,09/08/1974
USGS,1303500,9/9/74,3.7,A,9,9,74,09/09/1974
USGS,1303500,9/10/74,3.2,A,9,10,74,09/10/1974
USGS,1303500,9/11/74,3.2,A,9,11,74,09/11/1974
USGS,1303500,9/12/74,3,A,9,12,74,09/12/1974
USGS,1303500,9/13/74,3,A,9,13,74,09/13/1974
USGS,1303500,9/14/74,3.2,A,9,14,74,09/14/1974
USGS,1303500,9/15/74,3,A,9,15,74,09/15/1974
USGS,1303500,9/16/74,3,A,9,16,74,09/16/1974
USGS,1303500,9/17/74,3,A,9,17,74,09/17/1974
USGS,1303500,9/18/74,3,A,9,18,74,09/18/1974
USGS,1303500,9/19/74,3.2,A,9,19,74,09/19/1974
USGS,1303500,9/20/74,3,A,9,20,74,09/20/1974
USGS,1303500,9/21/74,3,A,9,21,74,09/21/1974
USGS,1303500,9/22/74,4.2,A,9,22,74,09/22/1974
USGS,1303500,9/23/74,4.4,A,9,23,74,09/23/1974
USGS,1303500,9/24/74,2.7,A,9,24,74,09/24/1974
USGS,1303500,9/25/74,2.5,A,9,25,74,09/25/1974
USGS,1303500,9/26/74,2.5,A,9,26,74,09/26/1974
USGS,1303500,9/27/74,2.7,A,9,27,74,09/27/1974
USGS,1303500,9/28/74,2.7,A,9,28,74,09/28/1974
USGS,1303500,9/29/74,4.4,A,9,29,74,09/29/1974
USGS,1303500,9/30/74,3.9,A,9,30,74,09/30/1974
USGS,1303500,10/1/74,3.4,A,10,1,74,10/01/1974
USGS,1303500,10/2/74,3.2,A,10,2,74,10/02/1974
USGS,1303500,10/3/74,3.2,A,10,3,74,10/03/1974
USGS,1303500,10/4/74,3,A,10,4,74,10/04/1974
USGS,1303500,10/5/74,2.7,A,10,5,74,10/05/1974
USGS,1303500,10/6/74,2.7,A,10,6,74,10/06/1974
USGS,1303500,10/7/74,2.7,A,10,7,74,10/07/1974
USGS,1303500,10/8/74,2.7,A,10,8,74,10/08/1974
USGS,1303500,10/9/74,2.7,A,10,9,74,10/09/1974
USGS,1303500,10/10/74,2.7,A,10,10,74,10/10/1974
USGS,1303500,10/11/74,2.7,A,10,11,74,10/11/1974
USGS,1303500,10/12/74,2.7,A,10,12,74,10/12/1974
USGS,1303500,10/13/74,2.7,A,10,13,74,10/13/1974
USGS,1303500,10/14/74,2.5,A,10,14,74,10/14/1974
USGS,1303500,10/15/74,2.3,A,10,15,74,10/15/1974
USGS,1303500,10/16/74,3.7,A,10,16,74,10/16/1974
USGS,1303500,10/17/74,4.7,A,10,17,74,10/17/1974
USGS,1303500,10/18/74,3.7,A,10,18,74,10/18/1974
USGS,1303500,10/19/74,3,A,10,19,74,10/19/1974
USGS,1303500,10/20/74,2.7,A,10,20,74,10/20/1974
USGS,1303500,10/21/74,2.5,A,10,21,74,10/21/1974
USGS,1303500,10/22/74,2.3,A,10,22,74,10/22/1974
USGS,1303500,10/23/74,2.1,A,10,23,74,10/23/1974
USGS,1303500,10/24/74,2.1,A,10,24,74,10/24/1974
USGS,1303500,10/25/74,2.1,A,10,25,74,10/25/1974
USGS,1303500,10/26/74,2.1,A,10,26,74,10/26/1974
USGS,1303500,10/27/74,2.1,A,10,27,74,10/27/1974
USGS,1303500,10/28/74,1.6,A,10,28,74,10/28/1974
USGS,1303500,10/29/74,1.6,A,10,29,74,10/29/1974
USGS,1303500,10/30/74,1.7,A,10,30,74,10/30/1974
USGS,1303500,10/31/74,1.9,A,10,31,74,10/31/1974
USGS,1303500,11/1/74,1.9,A,11,1,74,11/01/1974
USGS,1303500,11/2/74,1.9,A,11,2,74,11/02/1974
USGS,1303500,11/3/74,1.9,A,11,3,74,11/03/1974
USGS,1303500,11/4/74,1.9,A,11,4,74,11/04/1974
USGS,1303500,11/5/74,1.9,A,11,5,74,11/05/1974
USGS,1303500,11/6/74,1.7,A,11,6,74,11/06/1974
USGS,1303500,11/7/74,2.7,A,11,7,74,11/07/1974
USGS,1303500,11/8/74,2.5,A,11,8,74,11/08/1974
USGS,1303500,11/9/74,2.1,A,11,9,74,11/09/1974
USGS,1303500,11/10/74,1.9,A,11,10,74,11/10/1974
USGS,1303500,11/11/74,1.9,A,11,11,74,11/11/1974
USGS,1303500,11/12/74,1.7,A,11,12,74,11/12/1974
USGS,1303500,11/13/74,2.3,A,11,13,74,11/13/1974
USGS,1303500,11/14/74,2.7,A,11,14,74,11/14/1974
USGS,1303500,11/15/74,2.5,A,11,15,74,11/15/1974
USGS,1303500,11/16/74,2.1,A,11,16,74,11/16/1974
USGS,1303500,11/17/74,1.9,A,11,17,74,11/17/1974
USGS,1303500,11/18/74,1.9,A,11,18,74,11/18/1974
USGS,1303500,11/19/74,1.9,A,11,19,74,11/19/1974
USGS,1303500,11/20/74,2.1,A,11,20,74,11/20/1974
USGS,1303500,11/21/74,2.5,A,11,21,74,11/21/1974
USGS,1303500,11/22/74,2.3,A,11,22,74,11/22/1974
USGS,1303500,11/23/74,2.1,A,11,23,74,11/23/1974
USGS,1303500,11/24/74,2.1,A,11,24,74,11/24/1974
USGS,1303500,11/25/74,2.1,A,11,25,74,11/25/1974
USGS,1303500,11/26/74,2.1,A,11,26,74,11/26/1974
USGS,1303500,11/27/74,1.9,A,11,27,74,11/27/1974
USGS,1303500,11/28/74,1.9,A,11,28,74,11/28/1974
USGS,1303500,11/29/74,1.9,A,11,29,74,11/29/1974
USGS,1303500,11/30/74,1.9,A,11,30,74,11/30/1974
USGS,1303500,12/1/74,1.9,A,12,1,74,12/01/1974
USGS,1303500,12/2/74,4.4,A,12,2,74,12/02/1974
USGS,1303500,12/3/74,4.3,A,12,3,74,12/03/1974
USGS,1303500,12/4/74,3.1,A,12,4,74,12/04/1974
USGS,1303500,12/5/74,2.6,A,12,5,74,12/05/1974
USGS,1303500,12/6/74,2.4,A,12,6,74,12/06/1974
USGS,1303500,12/7/74,2.3,A,12,7,74,12/07/1974
USGS,1303500,12/8/74,2.8,A,12,8,74,12/08/1974
USGS,1303500,12/9/74,3.5,A,12,9,74,12/09/1974
USGS,1303500,12/10/74,2.9,A,12,10,74,12/10/1974
USGS,1303500,12/11/74,2.5,A,12,11,74,12/11/1974
USGS,1303500,12/12/74,2.3,A,12,12,74,12/12/1974
USGS,1303500,12/13/74,2.1,A,12,13,74,12/13/1974
USGS,1303500,12/14/74,2.1,A,12,14,74,12/14/1974
USGS,1303500,12/15/74,2.1,A,12,15,74,12/15/1974
USGS,1303500,12/16/74,3.1,A,12,16,74,12/16/1974
USGS,1303500,12/17/74,7.3,A,12,17,74,12/17/1974
USGS,1303500,12/18/74,5.1,A,12,18,74,12/18/1974
USGS,1303500,12/19/74,3.9,A,12,19,74,12/19/1974
USGS,1303500,12/20/74,3.5,A,12,20,74,12/20/1974
USGS,1303500,12/21/74,3.4,A,12,21,74,12/21/1974
USGS,1303500,12/22/74,2.9,A,12,22,74,12/22/1974
USGS,1303500,12/23/74,2.9,A,12,23,74,12/23/1974
USGS,1303500,12/24/74,2.9,A,12,24,74,12/24/1974
USGS,1303500,12/25/74,3.1,A,12,25,74,12/25/1974
USGS,1303500,12/26/74,3.4,A,12,26,74,12/26/1974
USGS,1303500,12/27/74,3.2,A,12,27,74,12/27/1974
USGS,1303500,12/28/74,2.9,A,12,28,74,12/28/1974
USGS,1303500,12/29/74,2.9,A,12,29,74,12/29/1974
USGS,1303500,12/30/74,2.9,A,12,30,74,12/30/1974
USGS,1303500,12/31/74,3.2,A,12,31,74,12/31/1974
USGS,1303500,1/1/75,3.5,A,1,1,75,01/01/1975
USGS,1303500,1/2/75,3.6,A,1,2,75,01/02/1975
USGS,1303500,1/3/75,3.4,A,1,3,75,01/03/1975
USGS,1303500,1/4/75,3.4,A,1,4,75,01/04/1975
USGS,1303500,1/5/75,3.2,A,1,5,75,01/05/1975
USGS,1303500,1/6/75,3.2,A,1,6,75,01/06/1975
USGS,1303500,1/7/75,3.9,A,1,7,75,01/07/1975
USGS,1303500,1/8/75,3.6,A,1,8,75,01/08/1975
USGS,1303500,1/9/75,5.3,A,1,9,75,01/09/1975
USGS,1303500,1/10/75,5,A,1,10,75,01/10/1975
USGS,1303500,1/11/75,4.4,A,1,11,75,01/11/1975
USGS,1303500,1/12/75,4.6,A,1,12,75,01/12/1975
USGS,1303500,1/13/75,6,A,1,13,75,01/13/1975
USGS,1303500,1/14/75,5.6,A,1,14,75,01/14/1975
USGS,1303500,1/15/75,4.5,A,1,15,75,01/15/1975
USGS,1303500,1/16/75,4,A,1,16,75,01/16/1975
USGS,1303500,1/17/75,3.9,A,1,17,75,01/17/1975
USGS,1303500,1/18/75,4.2,A,1,18,75,01/18/1975
USGS,1303500,1/19/75,5.2,A,1,19,75,01/19/1975
USGS,1303500,1/20/75,5.2,A,1,20,75,01/20/1975
USGS,1303500,1/21/75,4.4,A,1,21,75,01/21/1975
USGS,1303500,1/22/75,4.1,A,1,22,75,01/22/1975
USGS,1303500,1/23/75,3.9,A,1,23,75,01/23/1975
USGS,1303500,1/24/75,3.9,A,1,24,75,01/24/1975
USGS,1303500,1/25/75,4.5,A,1,25,75,01/25/1975
USGS,1303500,1/26/75,5.3,A,1,26,75,01/26/1975
USGS,1303500,1/27/75,4.5,A,1,27,75,01/27/1975
USGS,1303500,1/28/75,4.1,A,1,28,75,01/28/1975
USGS,1303500,1/29/75,4.4,A,1,29,75,01/29/1975
USGS,1303500,1/30/75,4.3,A,1,30,75,01/30/1975
USGS,1303500,1/31/75,4.1,A,1,31,75,01/31/1975
USGS,1303500,2/1/75,3.9,A,2,1,75,02/01/1975
USGS,1303500,2/2/75,3.9,A,2,2,75,02/02/1975
USGS,1303500,2/3/75,3.9,A,2,3,75,02/03/1975
USGS,1303500,2/4/75,3.7,A,2,4,75,02/04/1975
USGS,1303500,2/5/75,4.2,A,2,5,75,02/05/1975
USGS,1303500,2/6/75,4.3,A,2,6,75,02/06/1975
USGS,1303500,2/7/75,4.2,A,2,7,75,02/07/1975
USGS,1303500,2/8/75,4.2,A,2,8,75,02/08/1975
USGS,1303500,2/9/75,4.1,A,2,9,75,02/09/1975
USGS,1303500,2/10/75,3.9,A,2,10,75,02/10/1975
USGS,1303500,2/11/75,3.9,A,2,11,75,02/11/1975
USGS,1303500,2/12/75,4.3,A,2,12,75,02/12/1975
USGS,1303500,2/13/75,4.3,A,2,13,75,02/13/1975
USGS,1303500,2/14/75,4,A,2,14,75,02/14/1975
USGS,1303500,2/15/75,3.9,A,2,15,75,02/15/1975
USGS,1303500,2/16/75,4,A,2,16,75,02/16/1975
USGS,1303500,2/17/75,4.2,A,2,17,75,02/17/1975
USGS,1303500,2/18/75,4.4,A,2,18,75,02/18/1975
USGS,1303500,2/19/75,4.5,A,2,19,75,02/19/1975
USGS,1303500,2/20/75,4.3,A,2,20,75,02/20/1975
USGS,1303500,2/21/75,3.9,A,2,21,75,02/21/1975
USGS,1303500,2/22/75,3.9,A,2,22,75,02/22/1975
USGS,1303500,2/23/75,4.2,A,2,23,75,02/23/1975
USGS,1303500,2/24/75,5.6,A,2,24,75,02/24/1975
USGS,1303500,2/25/75,5.9,A,2,25,75,02/25/1975
USGS,1303500,2/26/75,4.7,A,2,26,75,02/26/1975
USGS,1303500,2/27/75,4.3,A,2,27,75,02/27/1975
USGS,1303500,2/28/75,4.2,A,2,28,75,02/28/1975
USGS,1303500,3/1/75,3.9,A,3,1,75,03/01/1975
USGS,1303500,3/2/75,4.2,A,3,2,75,03/02/1975
USGS,1303500,3/3/75,4.2,A,3,3,75,03/03/1975
USGS,1303500,3/4/75,3.9,A,3,4,75,03/04/1975
USGS,1303500,3/5/75,3.8,A,3,5,75,03/05/1975
USGS,1303500,3/6/75,3.7,A,3,6,75,03/06/1975
USGS,1303500,3/7/75,3.8,A,3,7,75,03/07/1975
USGS,1303500,3/8/75,3.9,A,3,8,75,03/08/1975
USGS,1303500,3/9/75,3.7,A,3,9,75,03/09/1975
USGS,1303500,3/10/75,3.7,A,3,10,75,03/10/1975
USGS,1303500,3/11/75,3.8,A,3,11,75,03/11/1975
USGS,1303500,3/12/75,3.4,A,3,12,75,03/12/1975
USGS,1303500,3/13/75,3.6,A,3,13,75,03/13/1975
USGS,1303500,3/14/75,3.2,A,3,14,75,03/14/1975
USGS,1303500,3/15/75,3.7,A,3,15,75,03/15/1975
USGS,1303500,3/16/75,3.3,A,3,16,75,03/16/1975
USGS,1303500,3/17/75,3,A,3,17,75,03/17/1975
USGS,1303500,3/18/75,2.8,A,3,18,75,03/18/1975
USGS,1303500,3/19/75,3.2,A,3,19,75,03/19/1975
USGS,1303500,3/20/75,4.4,A,3,20,75,03/20/1975
USGS,1303500,3/21/75,3.8,A,3,21,75,03/21/1975
USGS,1303500,3/22/75,3.3,A,3,22,75,03/22/1975
USGS,1303500,3/23/75,3.1,A,3,23,75,03/23/1975
USGS,1303500,3/24/75,3.2,A,3,24,75,03/24/1975
USGS,1303500,3/25/75,3.4,A,3,25,75,03/25/1975
USGS,1303500,3/26/75,3.1,A,3,26,75,03/26/1975
USGS,1303500,3/27/75,2.8,A,3,27,75,03/27/1975
USGS,1303500,3/28/75,2.8,A,3,28,75,03/28/1975
USGS,1303500,3/29/75,3,A,3,29,75,03/29/1975
USGS,1303500,3/30/75,3.2,A,3,30,75,03/30/1975
USGS,1303500,3/31/75,3.2,A,3,31,75,03/31/1975
USGS,1303500,4/1/75,3.2,A,4,1,75,04/01/1975
USGS,1303500,4/2/75,3,A,4,2,75,04/02/1975
USGS,1303500,4/3/75,6.6,A,4,3,75,04/03/1975
USGS,1303500,4/4/75,6.2,A,4,4,75,04/04/1975
USGS,1303500,4/5/75,4,A,4,5,75,04/05/1975
USGS,1303500,4/6/75,3.3,A,4,6,75,04/06/1975
USGS,1303500,4/7/75,2.9,A,4,7,75,04/07/1975
USGS,1303500,4/8/75,2.7,A,4,8,75,04/08/1975
USGS,1303500,4/9/75,2.7,A,4,9,75,04/09/1975
USGS,1303500,4/10/75,2.7,A,4,10,75,04/10/1975
USGS,1303500,4/11/75,2.7,A,4,11,75,04/11/1975
USGS,1303500,4/12/75,2.7,A,4,12,75,04/12/1975
USGS,1303500,4/13/75,2.7,A,4,13,75,04/13/1975
USGS,1303500,4/14/75,2.7,A,4,14,75,04/14/1975
USGS,1303500,4/15/75,2.7,A,4,15,75,04/15/1975
USGS,1303500,4/16/75,2.7,A,4,16,75,04/16/1975
USGS,1303500,4/17/75,2.7,A,4,17,75,04/17/1975
USGS,1303500,4/18/75,2.7,A,4,18,75,04/18/1975
USGS,1303500,4/19/75,2.7,A,4,19,75,04/19/1975
USGS,1303500,4/20/75,2.7,A,4,20,75,04/20/1975
USGS,1303500,4/21/75,2.6,A,4,21,75,04/21/1975
USGS,1303500,4/22/75,2.6,A,4,22,75,04/22/1975
USGS,1303500,4/23/75,2.5,A,4,23,75,04/23/1975
USGS,1303500,4/24/75,3.2,A,4,24,75,04/24/1975
USGS,1303500,4/25/75,3.9,A,4,25,75,04/25/1975
USGS,1303500,4/26/75,3.9,A,4,26,75,04/26/1975
USGS,1303500,4/27/75,3.3,A,4,27,75,04/27/1975
USGS,1303500,4/28/75,3,A,4,28,75,04/28/1975
USGS,1303500,4/29/75,2.9,A,4,29,75,04/29/1975
USGS,1303500,4/30/75,2.7,A,4,30,75,04/30/1975
USGS,1303500,5/1/75,2.7,A,5,1,75,05/01/1975
USGS,1303500,5/2/75,2.8,A,5,2,75,05/02/1975
USGS,1303500,5/3/75,2.8,A,5,3,75,05/03/1975
USGS,1303500,5/4/75,3,A,5,4,75,05/04/1975
USGS,1303500,5/5/75,4.2,A,5,5,75,05/05/1975
USGS,1303500,5/6/75,3.9,A,5,6,75,05/06/1975
USGS,1303500,5/7/75,3.8,A,5,7,75,05/07/1975
USGS,1303500,5/8/75,3.4,A,5,8,75,05/08/1975
USGS,1303500,5/9/75,3.1,A,5,9,75,05/09/1975
USGS,1303500,5/10/75,2.9,A,5,10,75,05/10/1975
USGS,1303500,5/11/75,2.7,A,5,11,75,05/11/1975
USGS,1303500,5/12/75,2.7,A,5,12,75,05/12/1975
USGS,1303500,5/13/75,3.3,A,5,13,75,05/13/1975
USGS,1303500,5/14/75,3.2,A,5,14,75,05/14/1975
USGS,1303500,5/15/75,2.9,A,5,15,75,05/15/1975
USGS,1303500,5/16/75,3.2,A,5,16,75,05/16/1975
USGS,1303500,5/17/75,3.2,A,5,17,75,05/17/1975
USGS,1303500,5/18/75,3.2,A,5,18,75,05/18/1975
USGS,1303500,5/19/75,2.9,A,5,19,75,05/19/1975
USGS,1303500,5/20/75,2.7,A,5,20,75,05/20/1975
USGS,1303500,5/21/75,2.8,A,5,21,75,05/21/1975
USGS,1303500,5/22/75,3,A,5,22,75,05/22/1975
USGS,1303500,5/23/75,2.8,A,5,23,75,05/23/1975
USGS,1303500,5/24/75,2.7,A,5,24,75,05/24/1975
USGS,1303500,5/25/75,2.5,A,5,25,75,05/25/1975
USGS,1303500,5/26/75,2.5,A,5,26,75,05/26/1975
USGS,1303500,5/27/75,2.5,A,5,27,75,05/27/1975
USGS,1303500,5/28/75,2.5,A,5,28,75,05/28/1975
USGS,1303500,5/29/75,2.6,A,5,29,75,05/29/1975
USGS,1303500,5/30/75,2.5,A,5,30,75,05/30/1975
USGS,1303500,5/31/75,2.4,A,5,31,75,05/31/1975
USGS,1303500,6/1/75,3.4,A,6,1,75,06/01/1975
USGS,1303500,6/2/75,4.4,A,6,2,75,06/02/1975
USGS,1303500,6/3/75,4.1,A,6,3,75,06/03/1975
USGS,1303500,6/4/75,3.8,A,6,4,75,06/04/1975
USGS,1303500,6/5/75,3.5,A,6,5,75,06/05/1975
USGS,1303500,6/6/75,4.4,A,6,6,75,06/06/1975
USGS,1303500,6/7/75,4.7,A,6,7,75,06/07/1975
USGS,1303500,6/8/75,4.2,A,6,8,75,06/08/1975
USGS,1303500,6/9/75,4,A,6,9,75,06/09/1975
USGS,1303500,6/10/75,3.6,A,6,10,75,06/10/1975
USGS,1303500,6/11/75,3.3,A,6,11,75,06/11/1975
USGS,1303500,6/12/75,3.5,A,6,12,75,06/12/1975
USGS,1303500,6/13/75,5.4,A,6,13,75,06/13/1975
USGS,1303500,6/14/75,4.8,A,6,14,75,06/14/1975
USGS,1303500,6/15/75,4,A,6,15,75,06/15/1975
USGS,1303500,6/16/75,3.3,A,6,16,75,06/16/1975
USGS,1303500,6/17/75,3.2,A,6,17,75,06/17/1975
USGS,1303500,6/18/75,3,A,6,18,75,06/18/1975
USGS,1303500,6/19/75,2.9,A,6,19,75,06/19/1975
USGS,1303500,6/20/75,3.4,A,6,20,75,06/20/1975
USGS,1303500,6/21/75,3.6,A,6,21,75,06/21/1975
USGS,1303500,6/22/75,3.2,A,6,22,75,06/22/1975
USGS,1303500,6/23/75,3,A,6,23,75,06/23/1975
USGS,1303500,6/24/75,3,A,6,24,75,06/24/1975
USGS,1303500,6/25/75,3.1,A,6,25,75,06/25/1975
USGS,1303500,6/26/75,3.1,A,6,26,75,06/26/1975
USGS,1303500,6/27/75,3.2,A,6,27,75,06/27/1975
USGS,1303500,6/28/75,3.1,A,6,28,75,06/28/1975
USGS,1303500,6/29/75,3,A,6,29,75,06/29/1975
