"BARCODE","GRID","DATE","PROJCODE","FIELDSTA","HABCLASS","RM","SUB","ZONE15","EUTM15","NUTM15","EMTCZONE","EUTMEMTC","NUTMEMTC","FLDZONE","EFIELD","NFIELD","PDOP","DEPTH","NOCONT","REPA","REPB","REPC","SUMCODE","GEAR","LAB","SUBSAMPL","SUBANDFL","SUBSTRAT","SHELLS","DETRITUS","FINEORG","SUBMERSE","FLOATING","EMERGENT","OPEN","MAYFLIES","FNC","CORBICUL","MIDGES","ZEBRA","DRAGON","STONE","CADDIS","FLIES","MUSSELS","WORMS","SHRIMP","SCUDS","SNAILS","COMMENTS","RCDCODE","ENT_OPTR","VRF_OPTR","BATCH"
"23001866","52","05/17/2004","M-","3","SC","552.6","N","15","717358","4677550","15","717358","4677550","15","717366","4677551","1.4","2.3","0","","","","1","P","N","","0","2","1","1","N","0","0","0","4","12","0","0","1","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001869","55","05/17/2004","M-","3","BWC","556.0","N","15","713708","4681300","15","713708","4681300","15","713698","4681306","1.9","0.9","0","","","","1","P","N","","0","5","0","1","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001870","56","05/17/2004","M-","3","BWC","556.0","N","15","713708","4681250","15","713708","4681250","15","713701","4681251","1.4","2.5","0","","","","1","P","N","","0","2","0","1","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","A","","410","","","2401"
"23001872","58","05/17/2004","M-","3","BWC","551.5","N","15","719308","4676750","15","719308","4676750","15","719309","4676743","1.2","0.5","1","","","","1","P","Y","","0","2","0","1","Y","0","0","0","4","0","0","0","17","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001873","59","05/17/2004","M-","3","BWC","549.2","N","15","721308","4674300","15","721308","4674300","15","721307","4674304","1.1","0.7","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","3","0","0","11","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001927","113","05/17/2004","M-","3","MCB","556.3","N","15","713158","4681300","15","713158","4681300","15","713159","4681290","1.2","3.5","0","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","A","","410","","","2401"
"23001930","116","05/17/2004","M-","3","SC","546.3","N","15","726108","4673451","15","726108","4673451","15","726114","4673450","1.0","4.1","1","","","","1","P","Y","","0","5","0","0","N","0","0","0","4","0","0","0","0","9","A","A","A","A","A","A","A","A","A","QA/QC SITE - NOTHING TO SAVE","410","","","2401"
"23001931","117","05/17/2004","M-","3","SC","545.2","N","15","727658","4672651","15","727658","4672651","15","727664","4672646","1.1","4.2","1","","","","1","P","Y","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","A","QA/QC SITE - NOTHING TO SAVE","410","","","2401"
"23001933","501","05/17/2004","M-","3","BWC","550.2","N","15","720199","4676143","15","720199","4676143","15","720199","4676139","1.2","1.8","0","","","","1","P","N","","0","2","1","1","Y","0","0","0","4","21","0","0","5","0","A","A","A","A","A","A","A","A","A","","410","","","2401"
"23001934","502","05/17/2004","M-","3","SC","549.2","N","15","721204","4674603","15","721204","4674603","15","721211","4674607","0.9","1.1","0","","","","1","P","N","","0","2","0","3","Y","0","0","0","4","36","0","0","0","0","A","A","A","P","A","A","A","A","P","","410","","","2401"
"23001835","21","05/18/2004","M-","3","SC","532.0","N","15","737008","4656701","15","737008","4656701","15","737003","4656696","0.9","0.7","0","","","","1","P","N","","0","2","0","1","Y","0","0","0","4","1","0","0","2","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001847","33","05/18/2004","M-","3","BWC","531.8","N","15","736858","4656151","15","736858","4656151","15","736856","4656147","0.9","0.6","0","","","","1","P","N","","0","2","0","1","N","0","0","0","4","18","0","0","0","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001848","34","05/18/2004","M-","3","BWC","531.7","N","15","737808","4655951","15","737808","4655951","15","737807","4655953","1.2","0.5","0","","","","1","P","N","","1","2","1","2","Y","1","1","0","4","15","5","0","3","0","A","A","A","A","P","P","A","P","A","","410","","","2401"
"23001851","37","05/18/2004","M-","3","BWC","535.0","N","15","737258","4660801","15","737258","4660801","15","737257","4660803","0.9","0.9","0","","","","1","P","N","","1","2","0","2","Y","1","2","0","3","1","0","0","5","0","A","A","A","A","A","P","A","P","A","","410","","","2401"
"23001852","38","05/18/2004","M-","3","BWC","535.0","N","15","736608","4660601","15","736608","4660601","15","736605","4660597","1.0","1.0","0","","","","1","P","N","","0","2","0","3","Y","0","0","0","4","1","1","0","11","0","P","A","A","A","A","P","A","A","A","","410","","","2401"
"23001853","39","05/18/2004","M-","3","BWC","534.9","N","15","736808","4660351","15","736808","4660351","15","736808","4660345","0.9","1.0","0","","","","1","P","N","","0","2","1","1","Y","0","1","0","4","2","3","0","12","0","A","A","A","A","A","P","A","A","P","","410","","","2401"
"23001854","40","05/18/2004","M-","3","BWC","534.9","N","15","736958","4660251","15","736958","4660251","15","736979","460027","0.8","0.9","0","","","","1","P","N","","1","2","0","1","Y","1","2","0","3","4","7","0","5","0","A","A","P","A","A","P","A","P","P","","410","","","2401"
"23001855","41","05/18/2004","M-","3","BWC","534.8","N","15","735858","4659901","15","735858","4659901","15","735883","4659908","0.9","0.4","0","","","","1","P","N","","2","2","0","3","Y","1","2","0","3","3","0","0","37","0","A","A","A","A","A","P","A","P","A","","410","","","2401"
"23001856","42","05/18/2004","M-","3","BWC","532.8","N","15","736758","4657901","15","736758","4657901","15","736760","4657898","1.1","1.0","1","","","","1","P","Y","","1","2","1","2","Y","1","1","0","4","0","5","0","33","0","A","A","A","A","A","A","A","A","P","","410","","","2401"
"23001857","43","05/18/2004","M-","3","BWC","533.5","N","15","737408","4658601","15","737408","4658601","15","737402","4658593","1.3","0.6","0","","","","1","P","N","","1","2","0","2","Y","1","1","0","4","0","0","0","11","0","P","A","A","A","A","P","A","P","A","","410","","","2401"
"23001858","44","05/18/2004","M-","3","BWC","533.5","N","15","737308","4658401","15","737308","4658401","15","737305","4658391","1.2","0.9","0","","","","1","P","N","","0","2","1","2","Y","1","1","0","4","2","4","0","123","0","A","A","A","A","A","P","A","A","P","","410","","","2401"
"23001859","45","05/18/2004","M-","3","BWC","532.9","N","15","737908","4657901","15","737908","4657901","15","737914","4657902","0.8","0.7","1","","","","1","P","Y","","1","2","1","2","Y","1","1","0","4","6","0","0","88","0","A","A","A","A","A","P","A","P","P","","410","","","2401"
"23001860","46","05/18/2004","M-","3","BWC","532.0","N","15","738008","4656951","15","738008","4656951","15","738005","4656943","1.1","0.8","0","","","","1","P","N","","0","2","1","2","Y","0","1","0","4","11","1","0","11","0","A","A","P","P","A","P","A","P","P","","410","","","2401"
"23001861","47","05/18/2004","M-","3","BWC","531.9","N","15","738408","4656551","15","738408","4656551","15","738405","4656545","1.2","0.7","0","","","","1","P","N","","1","2","1","2","Y","0","1","0","4","0","0","0","86","0","A","A","A","A","A","P","P","A","A","","410","","","2401"
"23001867","53","05/18/2004","M-","3","BWC","532.7","","15","735208","4657051","15","735208","4657051","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","TOO SHALLOW TO ACCESS - USED ALT 360","410","","","2401"
"23001875","61","05/18/2004","M-","3","BWC","534.0","N","15","738058","4660251","15","738058","4660251","15","738054","4660256","1.3","0.3","0","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","4","0","A","A","A","A","A","A","A","P","A","","410","","","2401"
"23001940","360","05/18/2004","M-","3","BWC","531.9","N","15","738458","4656601","15","738458","4656601","15","738448","4656602","1.0","0.5","1","","","","1","P","Y","","0","5","0","1","Y","1","1","0","4","3","0","0","6","0","A","A","A","A","A","A","A","P","A","","410","","","2401"
"23001886","72","05/19/2004","M-","3","IMP","522.7","N","15","734858","4642751","15","734858","4642751","15","734860","4642751","1.1","1.5","0","","","","1","P","N","","0","2","2","0","N","0","0","0","4","19","77","0","1","30","A","A","A","P","A","P","A","A","P","","410","","","2401"
"23001901","87","05/19/2004","M-","3","IMP","525.4","N","15","733908","4646501","15","733908","4646501","15","733901","4646500","1.0","1.1","0","","","","1","P","N","","0","2","1","1","Y","0","0","0","4","28","29","0","37","0","A","A","A","P","A","P","A","P","P","","410","","","2401"
"23001905","91","05/19/2004","M-","3","IMP","525.0","N","15","735108","4646051","15","735108","4646051","15","735109","4646040","0.9","1.4","0","","","","1","P","N","","0","2","3","0","N","0","0","0","4","3","6","0","0","93","A","A","P","A","P","P","A","P","P","","410","","","2401"
"23001906","92","05/19/2004","M-","3","IMP","525.0","N","15","735558","4645901","15","735558","4645901","15","735556","4645898","1.9","1.1","0","","","","1","P","N","","0","2","2","0","N","0","0","0","4","1","53","0","0","18","P","A","A","P","A","P","A","P","P","","410","","","2401"
"23001908","94","05/19/2004","M-","3","IMP","524.5","N","15","734958","4645401","15","734958","4645401","15","734953","4645395","0.8","1.3","0","","","","1","P","N","","0","2","2","0","N","0","0","0","4","18","0","0","0","18","A","A","A","A","A","P","A","A","P","","410","","","2401"
"23001909","95","05/19/2004","M-","3","IMP","524.5","N","15","735808","4645401","15","735808","4645401","15","735803","4645397","1.0","2.1","0","","","","1","P","N","","0","2","1","0","N","0","0","0","4","99","154","0","0","42","A","A","A","A","A","P","A","P","P","","410","","","2401"
"23001910","96","05/19/2004","M-","3","IMP","524.4","N","15","734308","4645151","15","734308","4645151","15","734309","4645160","0.9","1.3","0","","","","1","P","N","","0","2","2","0","N","0","0","0","4","30","60","0","0","4","A","A","P","P","A","P","A","A","P","","410","","","2401"
"23001911","97","05/19/2004","M-","3","IMP","524.3","N","15","734958","4644951","15","734958","4644951","15","734955","4644953","0.9","1.4","0","","","","1","P","N","","0","2","2","0","N","1","0","0","4","40","2","0","0","5","A","A","P","A","A","P","A","P","P","","410","","","2401"
"23001912","98","05/19/2004","M-","3","IMP","524.2","N","15","736758","4644901","15","736758","4644901","15","736752","4644897","1.0","1.9","0","","","","1","P","N","","0","2","3","0","N","0","0","0","4","7","1","0","0","233","P","A","A","A","A","P","A","P","P","","410","","","2401"
"23001913","99","05/19/2004","M-","3","IMP","524.1","N","15","735408","4644701","15","735408","4644701","15","735407","4644698","0.9","1.5","0","","","","1","P","N","","0","2","2","0","N","0","0","0","4","12","0","0","0","245","A","A","A","A","A","P","A","P","P","","410","","","2401"
"23001915","101","05/19/2004","M-","3","IMP","524.0","N","15","736608","4644451","15","736608","4644451","15","736601","4644446","1.0","1.9","0","","","","1","P","N","","0","2","3","0","N","0","0","0","4","1","0","0","0","131","P","A","A","A","A","P","A","P","P","","410","","","2401"
"23001916","102","05/19/2004","M-","3","IMP","523.9","N","15","735708","4644301","15","735708","4644301","15","735709","4644300","0.9","1.6","1","","","","1","P","Y","","0","2","2","0","N","0","0","0","4","20","1","0","0","709","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001917","103","05/19/2004","M-","3","IMP","523.9","N","15","735758","4644301","15","735758","4644301","15","735762","4644296","0.9","1.6","0","","","","1","P","N","","0","2","2","0","N","0","0","0","4","15","20","0","0","586","A","A","A","A","P","P","A","P","P","","410","","","2401"
"23001918","104","05/19/2004","M-","3","IMP","523.9","N","15","734658","4644251","15","734658","4644251","15","734656","4644250","1.3","1.3","0","","","","1","P","N","","0","2","1","0","N","0","0","0","4","12","37","0","0","24","A","A","A","A","A","P","A","P","P","","410","","","2401"
"23001919","105","05/19/2004","M-","3","IMP","523.8","N","15","735458","4644201","15","735458","4644201","15","735454","4644191","0.9","1.8","0","","","","1","P","N","","0","2","2","0","N","0","1","0","4","12","2","0","0","605","A","A","A","A","P","P","A","P","P","","410","","","2401"
"23001920","106","05/19/2004","M-","3","IMP","523.5","N","15","736508","4643801","15","736508","4643801","15","736498","4643796","0.8","2.1","0","","","","1","P","N","","0","2","2","1","N","0","0","0","4","27","4","0","0","53","A","A","A","P","A","P","A","A","P","","410","","","2401"
"23001921","107","05/19/2004","M-","3","IMP","523.3","N","15","735258","4643751","15","735258","4643751","15","735260","4643746","1.3","1.8","0","","","","1","P","N","","0","2","2","0","N","1","0","0","4","2","8","0","0","77","A","A","A","A","A","P","A","P","A","","410","","","2401"
"23001922","108","05/19/2004","M-","3","IMP","523.2","N","15","735408","4643451","15","735408","4643451","15","735405","4632450","0.8","1.6","0","","","","1","P","N","","0","2","2","0","N","0","0","0","4","2","2","0","0","621","A","A","A","A","A","P","A","P","P","","410","","","2401"
"23001923","109","05/19/2004","M-","3","IMP","523.1","N","15","735708","4643151","15","735708","4643151","15","735703","4643143","1.2","2.2","0","","","","1","P","N","","0","2","3","0","N","0","0","0","4","47","35","0","0","53","A","A","A","A","A","P","A","P","P","","410","","","2401"
"23001929","115","05/19/2004","M-","3","MCB","523.3","N","15","736008","4643601","15","736008","4643601","15","736003","4643592","0.8","4.1","0","","","","1","P","N","","0","2","2","0","N","0","0","0","4","72","0","0","0","51","P","A","A","A","A","P","A","P","A","","410","","","2401"
"23001818","4","05/20/2004","M-","3","MCB","541.5","N","15","730958","4668801","15","730958","4668801","15","730963","4668791","1.0","3.0","0","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","A","","410","","","2401"
"23001819","5","05/20/2004","M-","3","MCB","536.9","N","15","734908","4663951","15","734908","4663951","15","734913","4663942","1.2","3.5","0","","","","1","P","N","","0","5","1","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","A","","410","","","2401"
"23001824","10","05/20/2004","M-","3","MCB","541.5","N","15","731308","4668751","15","731308","4668751","15","731310","4668756","1.2","1.4","1","","","","1","P","Y","","0","4","0","1","Y","0","0","0","4","4","0","0","0","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001825","11","05/20/2004","M-","3","MCB","536.3","N","15","734758","4662751","15","734758","4662751","15","734759","4662743","1.0","1.5","0","","","","1","P","N","","0","5","2","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","A","","410","","","2401"
"23001828","14","05/20/2004","M-","3","SC","537.0","N","15","734208","4664101","15","734208","4664101","15","734201","4664099","1.5","0.9","0","","","","1","P","N","","0","4","0","1","Y","0","0","0","4","6","0","0","0","0","A","A","A","A","A","P","A","A","P","","410","","","2401"
"23001831","17","05/20/2004","M-","3","SC","537.6","N","15","734108","4663251","15","734108","4663251","15","734101","4663246","1.5","2.8","0","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","A","A","A","A","","410","","","2401"
"23001832","18","05/20/2004","M-","3","SC","540.6","N","15","733008","4667951","15","733008","4667951","15","733025","467737","1.7","1.1","0","","","","1","P","N","","0","5","0","0","N","0","0","0","4","0","0","0","0","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001833","19","05/20/2004","M-","3","SC","534.3","N","15","735008","4659801","15","735008","4659801","15","735011","4659779","1.2","0.3","0","","","","1","P","N","","0","2","0","1","Y","1","0","1","3","0","0","0","2","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
"23001834","20","05/20/2004","M-","3","SC","533.9","N","15","735458","4658901","15","735458","4658901","15","735460","4658903","0.9","0.9","0","","","","1","P","N","","0","3","0","1","Y","0","0","0","4","24","3","0","2","0","A","A","A","A","A","P","A","A","A","","410","","","2401"
